Datetime,Open,High,Low,Close,Tickvol
2019-01-02 00:00:00,1.3632,1.36354,1.36212,1.3627200000000002,5307
2019-01-02 01:00:00,1.36285,1.36354,1.36238,1.36259,3922
2019-01-02 02:00:00,1.36258,1.3633899999999999,1.3624100000000001,1.36255,6655
2019-01-02 03:00:00,1.36255,1.3635,1.36199,1.36348,8324
2019-01-02 04:00:00,1.3634700000000002,1.3653600000000001,1.36334,1.36511,10854
2019-01-02 05:00:00,1.3651200000000001,1.3654,1.36458,1.36479,7696
2019-01-02 06:00:00,1.3648,1.36561,1.36467,1.36487,6659
2019-01-02 07:00:00,1.3648799999999999,1.36515,1.3589,1.36011,13999
2019-01-02 08:00:00,1.3601,1.36105,1.35877,1.36064,11988
2019-01-02 09:00:00,1.36068,1.361,1.35691,1.35768,17310
2019-01-02 10:00:00,1.35772,1.36243,1.35732,1.36199,25340
2019-01-02 11:00:00,1.36199,1.36352,1.36194,1.3627,19363
2019-01-02 12:00:00,1.36271,1.36327,1.36194,1.36317,14476
2019-01-02 13:00:00,1.36317,1.3639,1.36256,1.36321,17141
2019-01-02 14:00:00,1.36323,1.36425,1.3620299999999999,1.36363,17083
2019-01-02 15:00:00,1.36363,1.36625,1.36324,1.3650200000000001,23834
2019-01-02 16:00:00,1.3650200000000001,1.3651,1.36229,1.36249,24920
2019-01-02 17:00:00,1.36249,1.36295,1.3573,1.36063,36617
2019-01-02 18:00:00,1.3606200000000002,1.36094,1.35801,1.35921,29063
2019-01-02 19:00:00,1.35921,1.35943,1.3571,1.3581,21204
2019-01-02 20:00:00,1.3581299999999998,1.35953,1.35748,1.3586,17955
2019-01-02 21:00:00,1.3586200000000002,1.35964,1.35836,1.35869,19778
2019-01-02 22:00:00,1.3586799999999999,1.35974,1.35807,1.35814,17229
2019-01-02 23:00:00,1.35814,1.35933,1.3577700000000001,1.35824,7814
2019-01-03 00:00:00,1.35752,1.36486,1.35746,1.36362,5131
2019-01-03 01:00:00,1.36374,1.3654600000000001,1.36166,1.36314,9571
2019-01-03 02:00:00,1.36311,1.36325,1.36224,1.36323,7614
2019-01-03 03:00:00,1.36323,1.36345,1.362,1.36206,8219
2019-01-03 04:00:00,1.36206,1.36353,1.36204,1.36338,9539
2019-01-03 05:00:00,1.36338,1.36356,1.3629799999999999,1.36342,8222
2019-01-03 06:00:00,1.36342,1.36399,1.3634,1.3636,4891
2019-01-03 07:00:00,1.3636,1.36453,1.36344,1.36406,8219
2019-01-03 08:00:00,1.3640700000000001,1.3642,1.3626200000000002,1.36301,9039
2019-01-03 09:00:00,1.36301,1.36356,1.36151,1.3617299999999999,18727
2019-01-03 10:00:00,1.3617299999999999,1.36258,1.36079,1.36169,24378
2019-01-03 11:00:00,1.36171,1.36194,1.36079,1.36188,16589
2019-01-03 12:00:00,1.36188,1.36216,1.36097,1.36161,17105
2019-01-03 13:00:00,1.36163,1.3623100000000001,1.36153,1.3615899999999999,13916
2019-01-03 14:00:00,1.36158,1.36182,1.35782,1.35833,16123
2019-01-03 15:00:00,1.35832,1.3588200000000001,1.35337,1.35376,28194
2019-01-03 16:00:00,1.35376,1.35379,1.35135,1.35185,28000
2019-01-03 17:00:00,1.35164,1.35449,1.35064,1.35087,45310
2019-01-03 18:00:00,1.35095,1.35181,1.3473700000000002,1.3484,40250
2019-01-03 19:00:00,1.3484,1.34875,1.34697,1.34728,27658
2019-01-03 20:00:00,1.3473,1.34885,1.34714,1.3478,23236
2019-01-03 21:00:00,1.3478,1.3484399999999999,1.3469,1.34774,22932
2019-01-03 22:00:00,1.34774,1.34894,1.3476,1.3482100000000001,22394
2019-01-03 23:00:00,1.34818,1.34877,1.34774,1.3487,7792
2019-01-04 00:00:00,1.34879,1.34958,1.3477700000000001,1.34794,3256
2019-01-04 01:00:00,1.34791,1.3482299999999998,1.34742,1.34795,6363
2019-01-04 02:00:00,1.34795,1.3489200000000001,1.34786,1.34863,9788
2019-01-04 03:00:00,1.3486200000000002,1.34914,1.34764,1.348,9559
2019-01-04 04:00:00,1.34801,1.34859,1.34771,1.34857,7667
2019-01-04 05:00:00,1.34859,1.34915,1.34836,1.34837,8868
2019-01-04 06:00:00,1.34837,1.3487,1.34829,1.3484399999999999,4980
2019-01-04 07:00:00,1.34845,1.34873,1.34804,1.34866,7290
2019-01-04 08:00:00,1.34867,1.3488,1.34733,1.34743,5814
2019-01-04 09:00:00,1.34743,1.34752,1.34451,1.34489,12309
2019-01-04 10:00:00,1.34491,1.34546,1.34324,1.3436,18353
2019-01-04 11:00:00,1.34361,1.34463,1.34307,1.34456,16329
2019-01-04 12:00:00,1.34456,1.3457,1.34439,1.3454,15375
2019-01-04 13:00:00,1.34541,1.34559,1.34414,1.3445200000000002,13517
2019-01-04 14:00:00,1.34449,1.3448,1.34286,1.34342,13935
2019-01-04 15:00:00,1.34343,1.3473600000000001,1.3425,1.34322,27846
2019-01-04 16:00:00,1.34324,1.34502,1.3422,1.34459,30828
2019-01-04 17:00:00,1.34459,1.34501,1.33831,1.33881,40267
2019-01-04 18:00:00,1.33884,1.34212,1.33808,1.3400299999999998,33771
2019-01-04 19:00:00,1.34004,1.34165,1.33971,1.33996,20698
2019-01-04 20:00:00,1.33996,1.33997,1.3386799999999999,1.33966,15450
2019-01-04 21:00:00,1.33966,1.34016,1.33921,1.33944,16404
2019-01-04 22:00:00,1.33944,1.34055,1.33933,1.33974,14910
2019-01-04 23:00:00,1.3397299999999999,1.33985,1.33734,1.3374,5678
2019-01-07 00:00:00,1.3375,1.3388,1.3375,1.3386200000000001,3960
2019-01-07 01:00:00,1.3387,1.33877,1.33667,1.33693,6149
2019-01-07 02:00:00,1.33691,1.3378,1.33659,1.3378,6512
2019-01-07 03:00:00,1.33779,1.3378,1.33648,1.3367,7506
2019-01-07 04:00:00,1.3367,1.3368,1.33584,1.33612,6452
