Datetime,Open,High,Low,Close,Tickvol
2020-01-02 00:00:00,1.29839,1.29865,1.2980399999999999,1.2986,79
2020-01-02 01:00:00,1.2986,1.2986,1.29751,1.29762,574
2020-01-02 02:00:00,1.29762,1.2979,1.29749,1.2977299999999998,795
2020-01-02 03:00:00,1.29772,1.29775,1.29725,1.29735,1138
2020-01-02 04:00:00,1.29736,1.29798,1.2971,1.29795,752
2020-01-02 05:00:00,1.2979399999999999,1.29877,1.29788,1.2987,1009
2020-01-02 06:00:00,1.2987,1.29925,1.29853,1.29922,493
2020-01-02 07:00:00,1.2992299999999999,1.29959,1.2988899999999999,1.29892,1056
2020-01-02 08:00:00,1.29893,1.29895,1.29839,1.29856,1020
2020-01-02 09:00:00,1.2985200000000001,1.29921,1.2980200000000002,1.29867,1562
2020-01-02 10:00:00,1.29867,1.29871,1.29712,1.29728,2108
2020-01-02 11:00:00,1.29728,1.29835,1.29688,1.29813,1648
2020-01-02 12:00:00,1.29813,1.29955,1.2980399999999999,1.2992,1224
2020-01-02 13:00:00,1.2992,1.30083,1.29912,1.3004200000000001,1728
2020-01-02 14:00:00,1.30041,1.30081,1.29906,1.29924,1909
2020-01-02 15:00:00,1.29924,1.3005200000000001,1.2988600000000001,1.29931,2566
2020-01-02 16:00:00,1.29931,1.30066,1.29919,1.29975,3040
2020-01-02 17:00:00,1.29975,1.29992,1.2978399999999999,1.29789,3373
2020-01-02 18:00:00,1.29789,1.30043,1.29758,1.2998299999999998,2719
2020-01-02 19:00:00,1.2998299999999998,1.3004200000000001,1.29926,1.29966,1886
2020-01-02 20:00:00,1.29966,1.2999399999999999,1.2990899999999999,1.29914,1582
2020-01-02 21:00:00,1.29914,1.29945,1.29847,1.29906,1696
2020-01-02 22:00:00,1.29906,1.29915,1.29854,1.29874,1339
2020-01-02 23:00:00,1.2987600000000001,1.29903,1.2986,1.29865,740
2020-01-03 00:00:00,1.29785,1.2985799999999998,1.29785,1.2983200000000001,337
2020-01-03 01:00:00,1.2983200000000001,1.29861,1.2983200000000001,1.29843,439
2020-01-03 02:00:00,1.29843,1.29871,1.29826,1.2984,553
2020-01-03 03:00:00,1.2984,1.29853,1.29775,1.29827,1240
2020-01-03 04:00:00,1.29827,1.29893,1.29755,1.29887,2381
2020-01-03 05:00:00,1.29887,1.29992,1.29885,1.2994,1420
2020-01-03 06:00:00,1.29935,1.29962,1.29892,1.29935,1218
2020-01-03 07:00:00,1.29935,1.29996,1.29929,1.29949,1232
2020-01-03 08:00:00,1.2995,1.29962,1.2985,1.2986799999999998,880
2020-01-03 09:00:00,1.29867,1.2996299999999998,1.2962799999999999,1.2964200000000001,3429
2020-01-03 10:00:00,1.2964200000000001,1.2984200000000001,1.29611,1.2971700000000002,3030
2020-01-03 11:00:00,1.2971700000000002,1.2986799999999998,1.29701,1.2984,2269
2020-01-03 12:00:00,1.2984,1.2989700000000002,1.29807,1.29874,2337
2020-01-03 13:00:00,1.2987600000000001,1.3005200000000001,1.29856,1.3002,2336
2020-01-03 14:00:00,1.30023,1.3005200000000001,1.29914,1.2993299999999999,1996
2020-01-03 15:00:00,1.2993299999999999,1.29954,1.29725,1.2991,2358
2020-01-03 16:00:00,1.2991,1.29961,1.29821,1.29918,2478
2020-01-03 17:00:00,1.29918,1.29968,1.29799,1.29818,3151
2020-01-03 18:00:00,1.29825,1.29875,1.29765,1.29856,2247
2020-01-03 19:00:00,1.29856,1.29932,1.2982799999999999,1.29843,1827
2020-01-03 20:00:00,1.29843,1.2995,1.29843,1.29882,2244
2020-01-03 21:00:00,1.29882,1.29988,1.29882,1.29916,2117
2020-01-03 22:00:00,1.29916,1.29965,1.29887,1.2989,1423
2020-01-03 23:00:00,1.2988899999999999,1.30072,1.2986,1.30047,946
2020-01-06 00:00:00,1.29866,1.29882,1.29865,1.2987799999999998,206
2020-01-06 01:00:00,1.29877,1.29903,1.29857,1.29893,1148
2020-01-06 02:00:00,1.29893,1.29895,1.29768,1.29797,1402
2020-01-06 03:00:00,1.29797,1.2982200000000002,1.29777,1.29814,1141
2020-01-06 04:00:00,1.29815,1.2983,1.29775,1.29785,665
2020-01-06 05:00:00,1.29785,1.29799,1.29766,1.29782,803
2020-01-06 06:00:00,1.29782,1.2979399999999999,1.29754,1.29759,646
2020-01-06 07:00:00,1.2976,1.29792,1.2975700000000001,1.29768,469
2020-01-06 08:00:00,1.29768,1.2981,1.29751,1.2978299999999998,795
2020-01-06 09:00:00,1.2978100000000001,1.29843,1.29774,1.298,1618
2020-01-06 10:00:00,1.298,1.2987600000000001,1.2978,1.29798,2455
2020-01-06 11:00:00,1.29797,1.2980399999999999,1.29643,1.29673,1969
2020-01-06 12:00:00,1.29673,1.29716,1.2964200000000001,1.29708,1754
2020-01-06 13:00:00,1.29708,1.29749,1.29647,1.29741,1614
2020-01-06 14:00:00,1.29738,1.29782,1.29667,1.2968600000000001,1670
2020-01-06 15:00:00,1.29687,1.29806,1.29681,1.29708,2432
2020-01-06 16:00:00,1.29708,1.2989899999999999,1.29706,1.29894,3035
2020-01-06 17:00:00,1.29894,1.29895,1.29729,1.29734,2395
2020-01-06 18:00:00,1.29734,1.29768,1.29644,1.2964799999999999,1812
2020-01-06 19:00:00,1.2964799999999999,1.2967600000000001,1.29614,1.29654,1774
2020-01-06 20:00:00,1.29654,1.2967899999999999,1.2960200000000002,1.29672,1310
2020-01-06 21:00:00,1.29672,1.29714,1.29643,1.29649,1341
2020-01-06 22:00:00,1.29649,1.29705,1.29629,1.29633,1405
2020-01-06 23:00:00,1.2963200000000001,1.2965799999999998,1.29609,1.29649,622
2020-01-07 00:00:00,1.29637,1.29659,1.29601,1.29633,475
2020-01-07 01:00:00,1.29633,1.2965,1.2962799999999999,1.29639,552
2020-01-07 02:00:00,1.2964,1.29647,1.29598,1.29605,474
2020-01-07 03:00:00,1.29605,1.29615,1.29597,1.29614,628
2020-01-07 04:00:00,1.29614,1.2966600000000001,1.29599,1.29663,505
2020-01-07 05:00:00,1.29663,1.2967,1.29627,1.29657,562
2020-01-07 06:00:00,1.29657,1.29664,1.29621,1.29663,506
2020-01-07 07:00:00,1.29663,1.2969600000000001,1.29646,1.29694,575
2020-01-07 08:00:00,1.29694,1.29718,1.2964799999999999,1.29708,1265
2020-01-07 09:00:00,1.29706,1.29766,1.29646,1.29755,1717
2020-01-07 10:00:00,1.29755,1.2978399999999999,1.2957,1.29616,2308
2020-01-07 11:00:00,1.29616,1.29766,1.29575,1.29705,1606
2020-01-07 12:00:00,1.29705,1.29837,1.29693,1.2981,1858
2020-01-07 13:00:00,1.2981,1.29867,1.29767,1.29836,1567
2020-01-07 14:00:00,1.29836,1.29944,1.29774,1.29922,1603
2020-01-07 15:00:00,1.29922,1.30148,1.29839,1.3006799999999998,2939
2020-01-07 16:00:00,1.30067,1.30236,1.30009,1.3016299999999998,2993
2020-01-07 17:00:00,1.3016299999999998,1.3029700000000002,1.3011700000000002,1.30144,3860
2020-01-07 18:00:00,1.30144,1.30182,1.3012,1.30166,1973
2020-01-07 19:00:00,1.30166,1.30175,1.30111,1.30132,1264
2020-01-07 20:00:00,1.30132,1.3013700000000001,1.30024,1.3004,1027
2020-01-07 21:00:00,1.3004,1.30082,1.30021,1.30045,1160
2020-01-07 22:00:00,1.30045,1.30082,1.30001,1.30055,977
2020-01-07 23:00:00,1.30055,1.30074,1.30013,1.30036,880
2020-01-08 00:00:00,1.30045,1.30045,1.29997,1.30026,173
2020-01-08 01:00:00,1.30025,1.30074,1.30008,1.30011,1486
2020-01-08 02:00:00,1.30011,1.30037,1.2994700000000001,1.2995700000000001,4101
2020-01-08 03:00:00,1.29956,1.29977,1.29823,1.2982799999999999,3703
2020-01-08 04:00:00,1.2982799999999999,1.29883,1.2980200000000002,1.29844,3055
2020-01-08 05:00:00,1.29844,1.2987799999999998,1.29815,1.2982799999999999,2153
2020-01-08 06:00:00,1.2982799999999999,1.29869,1.2981200000000002,1.29826,991
2020-01-08 07:00:00,1.29825,1.29872,1.29811,1.2986,989
2020-01-08 08:00:00,1.2986,1.2986,1.29799,1.29826,958
2020-01-08 09:00:00,1.29825,1.2991700000000002,1.2976299999999998,1.29837,2651
