,EURUSD,GBPUSD,USDJPY,AUDUSD,NZDUSD,USDCAD,USDCHF,USDNOK,USDSEK
2000-01-18,-0.00039432177167088474,0.0006100537036442533,-0.001417568635059041,0.0009006305021865835,0.0013418961085785996,-0.00048207707279812606,-0.0013109025255041429,0.0006830389287255656,0.0006232837848116901
2000-01-19,0.0022652297074826043,0.0034094401367817384,0.0032102756302485602,-0.0009006305021865835,-0.00807852056520142,0.0013079546145788878,-0.0008748906944761603,-0.005876949952874355,-0.0004703668948433659
2000-01-20,0.0021619505276193295,0.007086000033958484,-0.00349403065698084,0.002399881157827799,-0.0034823018358746127,-0.0006193442031235397,0.0018114249620359013,0.0018963500954556345,0.0029361698233141276
2000-01-21,0.0005888125783465835,0.00042236100425740997,-0.0017042230975725658,-0.0019494645148252499,0.000774893490924633,-0.002481219826959369,-0.0002496567233040703,0.0006852942360833225,0.00042209924648828334
2000-01-24,-0.011544851695912017,-0.0012072193172550927,0.0032166536722897376,-0.009501617370203275,-0.011295154165103849,-0.003664147346817914,0.006904944855437634,0.0026743804228699375,0.0028562083377559055
2000-01-25,0.0018838932744370714,-0.0011482098254989026,0.0016044550655358591,-0.004099922226262986,0.0011743982559414556,0.00020776342745881804,6.199051547095547e-05,0.0006209251984654607,0.00018700764448276175
2000-01-26,-0.00416915434151776,-0.004241659392316688,0.0016960335734284016,-0.000304367678502504,-0.0017621149933992886,-0.0013165646498602968,0.00012396950366089232,0.0042739078343165815,-0.0013565984210850424
2000-01-27,-0.0025896428814949045,-0.00413776907750546,-0.0034894174133786038,-0.001675680184920647,0.0009793360884585711,-0.0016655104474566085,0.012748440554864626,0.009424514256773708,0.010998394203484807
2000-01-28,-0.013555104882618478,-0.0004879238935541763,0.013885202912558903,-0.0006100350959353795,-0.012212087951426809,0.007610913373544859,0.012285764555231837,0.016625456559865803,0.027040092736697385
2000-01-31,-0.006490895000237048,-0.008146809323180515,0.0020476552203056997,-0.023930126850036926,-0.015377237598682592,0.0004823760559372059,0.005124969765511911,0.006805646005364263,-5.633136362837021e-05
2000-02-01,-0.004793726350576864,-0.005056121265861024,0.003804932436064945,-0.0026597840917059745,0.001608687256233532,0.0019271807189798484,-0.0007821195838333406,-0.0015203484166583792,0.00021404230233512678
2000-02-02,0.002246732971233213,-0.0013608810710955543,0.010137401348111474,0.004377058731200034,-0.00201126375120364,0.00027500859575180225,-0.0004213948230794573,-0.0038410802237089925,0.0023739217403981883
2000-02-03,0.01458253689068788,-0.004342438585471842,-0.0027545697336455177,-0.001404823457448967,0.00722169638085457,-0.007659700010782755,-0.0004818116209804879,-0.0038800371611582563,-0.01435160563119986
2000-02-04,-0.000703977501794256,-0.003924382898064738,-0.0063644544491952,-0.0026589520631687402,-0.006014452773466461,0.0026979366785168657,-0.00701248188592668,-0.0007125733255612943,-0.012215205648348881
2000-02-07,-0.010822944870463536,-0.0018741805948260248,0.006915975742704639,0.00686751567504712,0.0014066113039600259,0.0008286721004556186,-0.0015177734146399335,-0.0005921843920977388,0.0019138099871671699
2000-02-08,0.00830468617374022,0.008964203453811659,0.008236525011623641,-0.00890561311174759,-0.004427457423562764,0.0012417220138526974,-0.0023723360376489144,-0.0036332848494478043,-0.0030684778598129014
2000-02-09,0.005230874013559855,0.0022903844857307676,-0.0004558092972857253,0.000941176540063815,0.00020167389399805558,-0.0019322344014607862,-0.004945215975595607,-0.006439031199898082,-0.006758388183663477
2000-02-10,-0.000501781334227585,-6.183335911691401e-05,-0.0034709570835351755,-0.002040336578496116,-0.002220652976755333,0.004067147921963554,-0.0009797318767886254,0.0011959972135913155,0.002706518782785494
2000-02-11,-0.008265342891315183,-0.004213663441034021,0.004655629386848048,-0.005671986216201463,-0.002225595253515622,-0.0004816790046682229,0.0046452011894106415,0.0022051800187319337,5.799959401908694e-05
2000-02-14,0.0035362502119829133,-0.00829311066331806,-0.006670651134778716,0.0001579903629165269,0.0034374717904419594,0.0033668908708193723,0.002983531911446069,0.00461389842304083,0.006797399704357332
2000-02-15,-0.005156996109716119,0.0003130184393416724,0.002472415526201921,-0.0034815670552928446,-0.013821358231619119,0.0013024851884197997,-0.00042567424401473986,0.002407759225870887,0.005113748711447652
2000-02-16,0.0009119927672693023,0.00773167587690321,0.0029223765090495846,0.0034815670552928446,0.010181313767537947,-0.0008909907720791588,-0.0026798237610085596,0.0010146031235995778,0.00036672435346085663
2000-02-17,0.007969777367511071,0.0023574674358975423,0.009348831421629455,0.003784299691239501,0.004447147009912111,-0.002677745429196965,-0.005749251310214032,0.0014476496321385035,-0.002592874493660524
2000-02-18,-0.005137773856446021,-0.0030409307574169597,0.005316046217655135,-0.0025212745785953006,-0.0022211013674272584,-0.0020646944705716708,0.0026340791364207194,-3.616571129283486e-05,-0.0006435228500309975
2000-02-21,-0.0014149992253816562,-0.0030502062305293176,0.001347043443775675,-0.006966462626514014,-0.0068965790590602705,0.0030954452919466635,-0.003984435344560611,0.00012054728481825094,0.0011029286167620889
2000-02-22,0.019233288457744954,0.009493447652965226,0.00268865550028341,-0.0027046393068203,0.003657054055477782,0.005411157420734836,-0.0033838897765040565,-0.004227825346857728,-0.00605811172590931
2000-02-23,0.0010907829927766042,-0.0029067091185099314,-0.0035864828186307207,-0.006873977990249469,-0.0052867142246626475,0.0019790500198049177,-0.008230499136515579,-0.010122479794144823,-0.00872526913371452
2000-02-24,-0.004868123468218244,-0.005340632454208238,0.0016155092366547663,-0.001444738994373862,0.0010188487891028553,-0.0021840030521192433,0.011675808315428304,0.007298012958592448,0.00837864066973637
2000-02-25,-0.011619884324045083,-0.0034305350967891446,-0.00017937219779007307,-0.0017686313799158415,-0.002855396596404325,-0.005412269574436579,0.015540091516273224,0.011634353223534788,0.008790253919640723
2000-02-28,-0.018199882151939697,-0.0019387729266292508,-0.009643623923581757,-0.006295928456814592,-0.0030684283050145256,0.000686718884286952,0.006149042765310808,0.019710631527920075,0.021564941592040032
2000-02-29,0.015677812719229772,0.0013137729062840942,0.0002716530102278014,0.0027492537733849742,0.004904976112315995,-0.0011677028493091712,0.003120314562910398,-0.012155937887667001,-0.017107383806539644
2000-03-01,-0.013423020332140677,-0.0045115685271922,-0.0010870550939117152,-0.0014545457109943483,0.004475190544499741,-0.000825082555057921,0.0005390674264289519,9.526417954974775e-05,0.0007182065665514159
2000-03-02,0.0027603145881005577,-0.003586149994477872,-0.0219003575817176,-0.011058821437295863,-0.0008121827857625608,0.0032962534995977233,0.0006584657985361231,0.00029764208164406725,0.0029926684943593074
2000-03-03,-0.012016783025377311,-0.001324461736927074,0.0012961764614463078,-0.0016366615764676906,0.00040617384798868894,-0.0003428532278931806,0.0034051229173861497,0.0025798182281642212,0.00251917885486197
2000-03-06,-0.0009303768697163303,-0.0016422439264416333,-0.0014814817524433366,-0.0027884870032833242,-0.0036615175162858504,-0.0006174321878308353,0.0019065782705816048,0.0015067658999696754,0.0007363979147179123
2000-03-07,-0.004976682122282965,0.0001264222504844259,0.0018515095087465738,-0.004444817590236794,-0.011065686684687215,-0.0010985993964039986,0.004039449475100043,0.0033140046900372866,0.0006453183511330174
2000-03-08,0.0010388531995996902,0.00410004674401343,-0.0061230361075717,0.006413968210117638,0.0075952330637014676,0.00418195515724229,-0.0008303185341517194,0.003032146591821938,0.0024077738604439958
2000-03-09,0.006726366748231457,-0.0023949088146905106,-0.0010241609758852022,0.010437146278603648,0.011184661587894773,-0.002123070345114275,-0.007862799622295413,-0.004001539851246072,-0.0053320176815758735
2000-03-10,-0.0007222079240916009,-0.0006311936080289904,-0.0060733660170821935,-0.00048681542543560496,0.004237722011299461,0.0006853540121598001,0.0013744885183017974,0.0006739460979994227,-0.002181744669615071
2000-03-13,0.0042226747950466145,-0.0005684150846195224,0.0,0.002269780481607364,-0.0034291511162258814,0.0019164961375929268,-0.00023890581252017373,-0.0027933309675218787,-0.004526364922560866
2000-03-14,-0.004016276445500712,-0.002150266449552851,-0.0072426596993029335,0.0027492537733849742,-0.0016177961061361046,0.0022540223333694653,0.0023269006054121855,0.0034786347729660605,-0.0012349068528738627
2000-03-15,0.0021646145647294425,-0.0005066177044586451,0.0030163091961217248,-0.00436999967111823,-0.005275986264483001,0.0027253542793838625,-0.004060676784795381,-0.002270390134150979,0.00012584732448051028
2000-03-16,0.002570827679476771,-0.0007604081223128722,-0.0030163091961217248,-0.0027613109399582947,0.0,0.003464089047350738,-0.00023937761933578994,0.0011713136022479809,0.0007661827892206929
2000-03-17,-0.0007191657987055018,-0.0005706857895604323,0.007992144463635498,-0.0032583932380592096,-0.004281788578650025,0.001558318686564586,-0.0005388092446334536,-0.0015857428503069926,-0.003836797834922301
2000-03-20,0.0014378147696275864,-0.000697947428478618,0.002618781893195532,-0.006548811878905492,-0.0022501799409566647,-0.003934342342652775,-0.002938620963842564,-0.0004975419163231187,-0.003459992301653614
2000-03-21,-0.0006159532070320953,0.001205239766561228,0.0011202391014686341,0.004261602909258144,0.006124968106988038,0.0008831822307150405,0.007419852135766902,0.0088123966641116,0.003115679202877697
2000-03-22,-0.011048695181781962,0.0017102141935627646,-0.00027994214711846155,0.001144258400289866,-0.002445487259100876,-0.00027166531001088234,0.00309524056640198,0.0009743786172839997,0.005083766974512294
2000-03-23,0.01022683361918647,0.0063087711608980634,0.005862390585765098,0.0,0.0002040191785105394,0.0030519878551228397,-0.004049552937527068,-0.0051526494802320855,-0.0050378517111231425
2000-03-24,0.0050233331322243925,0.003640933086789311,-0.0009282466089333141,-0.00540586130954801,-0.0012247398958959987,-0.004887661620756267,-0.015636594752554744,-0.009968612340302663,-0.007384953809237427
2000-03-27,0.0008177451135444082,0.002878240004777155,-0.005027475443603713,0.009807205116964701,0.02461290273420569,-0.004091379727031552,-0.0004850248670323909,0.0028074200897529877,0.001178795684813938
2000-03-28,-0.00892908893434536,-0.0063305235076081545,-0.0035530659164901834,0.002599091781519791,0.006752756544014082,-0.0039023771838279653,0.004839694866964006,0.000819326654356356,-0.0010400416954139402
2000-03-29,-0.010362787035546592,0.0040786929445117415,-0.004318039188421885,-0.00016224547776316767,0.0007914523563117282,0.0004114944163406409,0.014082629738597419,0.009097953698173011,0.0040730903869925505
2000-03-30,0.0024968801985872716,0.0005008451867045682,-0.0036756084923244003,-0.004390607915150946,-0.007344946171759736,0.000822481197839342,-0.003696200702662633,-0.0009413980455188486,0.00036841317954294794
2000-03-31,0.00010390150147015359,0.0005005944663702411,0.0016038495819747922,0.0006516780940959976,-0.0009967109366950666,-0.0013711780565986986,-0.0017335688951618522,-0.0005299261171498593,0.0006443966484219743
2000-04-03,-0.0022883305180122007,0.0005003439969288315,-0.004345779158764884,-0.007848307126135767,0.0007974482081289924,-0.001854077784350816,0.0001794741412491918,0.004911647399989949,0.002711118387956013
2000-04-04,0.015191735353920044,0.005300751397035508,0.0010409274656479894,0.0019678589492406195,0.0011949812216668354,-0.0004124845376786146,-0.00593972047770408,-0.0009968278248453366,0.0013642645120128805
2000-04-05,-0.004213994621747961,-0.006176517748517629,-0.0017986467669137696,-0.004268599487554592,0.003774713928690776,0.001442952117613916,-0.011134085733793486,-0.005246762227429258,-0.007751709335303669
2000-04-06,-0.007235921586176749,-0.005585379608626928,-0.003892348389782363,-0.001317089423194473,-0.002382371585406773,-0.00185560686899916,-0.0013395849290564477,0.0015439467989373235,0.0010616447257154604
2000-04-07,-0.0031172095067003164,-0.002142002960992484,0.003418482105978171,-0.008603626863553426,-0.003983275531593833,0.0033650411178535733,0.005408210550728321,0.003491594925236541,0.001912729448070305
2000-04-10,0.0019753606256947484,0.0,0.012154481378322757,-0.003662397967502118,-0.0029979037142563447,0.002943695433907545,-0.0012734606493422507,0.00017602018410256548,0.00034528399951749833
2000-04-11,0.001660440398099143,0.002079068318597832,0.003272407202426386,-0.0038432664901822955,0.0021993410844765027,0.0012979473762605997,-0.0018828393913045693,0.0025195571879175205,-0.002915638751788574
2000-04-12,-0.004572861845134134,0.00025171480845270766,-0.0014011491713628033,0.002341138193045933,-0.0025997414902262372,0.001023506622732595,0.006846229521487279,0.001929317444896217,0.00651100885248157
2000-04-13,-0.0005209690141272649,0.0022625865978185833,-0.008071371833564989,0.0028354618280006516,0.0020004007470830754,0.004558916479596664,-0.001510619943449143,-0.0003738798253598574,0.0003210015275136868
2000-04-14,0.00312175071418469,-0.0009421223571580706,0.0005652378859863916,-0.0030025043407083674,-0.0024009615375381044,0.0031856874469580743,0.0,0.0004556474068957428,0.0002865214595519916
2000-04-17,0.004767836560978164,-0.00025138260564766535,-0.005477395883364267,0.01063486261224278,0.004796172263493159,0.007416430973423427,-0.002239913761524437,0.005416784266721653,0.0026435817024093033
2000-04-18,-0.01489688468182715,-0.004283201307607509,-0.004270469123452081,-0.014316875140258034,-0.009011776218084133,0.0003358071155502018,0.011329517351881813,0.006207675270592183,0.005311764455441015
2000-04-19,-0.004417804597608994,-0.0005682715227908752,-0.0009514748576995302,0.0031807175054028303,0.004616164745046003,-0.004576667027411885,0.004961306091074036,0.007419327647997687,0.0007159538686063449
2000-04-20,-0.00666351823077075,-0.0004422123322954663,0.00701956970767359,-0.0005015464453544949,-0.0016032067562153918,-0.0027696170641058337,0.00410580446469011,-0.00022923161662813385,0.002178798438013274
2000-04-21,-0.00255020858645489,-0.00025278058779698576,0.0009448224436798824,0.0018377751392474329,-0.008459264945976486,-0.0013538213670019617,-0.0032118031535450786,-0.0020424796828488745,-0.0004988888488433041
2000-04-24,0.005305615162324501,-0.0002528445019792658,0.0012269361172974058,-0.005859228280025164,0.002222447626561652,0.0008125127402111021,-0.0005363048723723285,-0.0008503499587355634,2.2682166147980354e-05
2000-04-25,-0.005731282935060186,0.0,0.0031077860865860174,0.0026827648551812633,0.004430132094465744,0.0,0.02111425453830873,0.021809949717929822,0.01362925322302555
2000-04-26,-0.015770320935407034,0.0003160456396207878,0.003847782890077589,-0.006214851615312433,-0.00564176390666804,0.0004736610705330935,0.00017506492035490595,1.124802456553553e-05,-0.002161509193614908
2000-04-27,-0.00043261951788731157,-0.0010749629540626193,-0.001499812804580003,-0.004728939736533211,-0.0121977523732405,0.00411814927993287,0.010852324829039861,0.010729032431357144,0.008795975761776376
2000-04-28,-0.012518532829190535,-0.0041208414100991075,0.015452229637087811,0.0008460953208023758,0.0026555015094124057,-0.001213428758838786,0.00357225546968587,0.0027781191122304705,0.00021113339819844867
2000-05-01,0.004808226944574764,-0.010858563513396702,0.007545816608556244,-0.01002983333681673,-0.005728329902906393,0.0002697781091427487,-0.0086065513204453,-0.0037133020977124787,-0.003506139329287894
2000-05-02,0.00010900964746171637,0.006082549085759059,-0.001284286021859593,0.0034112262312986363,0.0008203445907140061,0.0028955274262110753,0.0024913828466471832,0.0009796937014443508,0.0017713020355714093
2000-05-03,-0.007330047589298769,-0.0010218419588846062,0.004761913760243708,0.011680200500033266,0.012427581764759332,0.004896545316758205,0.0054247593790012205,0.00944693579114908,0.010176880537716482
2000-05-04,-0.016273121598842352,-0.0015347234116096509,0.001369425511859923,-0.002358889046630064,-0.002635581860141678,0.0035400631432965235,0.0026439836071666667,0.006471447781869255,0.006468462825081733
2000-05-05,0.005120794892540734,-0.012104191046890367,-0.008520826669484727,0.00789720982378872,-0.00040609137613911717,-0.0006669779477566085,-0.0012636417534434008,0.00043797219576680035,-0.000361305301432413
2000-05-08,0.004099955878963238,-0.005260606384106414,0.004773278752657539,-0.0013398092776295556,-0.00020310754614349946,-0.0036763518563094344,-0.0018408795396018807,0.00014229967240364516,0.0017942915722977126
2000-05-09,0.0038629262759308364,0.000585880301887387,0.0039299963756436185,-0.01877751188093446,-0.01969294409770772,0.0024746693564053346,-0.004212233226738693,-0.0033219525897831836,-0.002780333679492486
2000-05-10,0.005273578470936846,-0.001889066776800341,-0.00027368517253290037,0.00034147174653131884,-0.0014512286158469,0.0007345331037079128,-0.006322710236441265,-0.00954463674699424,-0.010900041240970992
2000-05-11,-0.0023037693256395264,-0.014183703538110715,0.004369999671117952,-0.001879539212008341,-0.004574763645006086,-0.001001769877078118,0.007362992362273668,0.015424526892410917,0.019109246231610033
2000-05-12,0.010379770875423425,0.005342492013316602,-0.009309184687118055,-0.0054879232229055885,0.0008333333815586652,-0.004755375492921099,-0.0010981073202859237,-0.0028754030886588566,-0.001642992355928019
2000-05-15,-0.0006523866709584325,0.00184016876322185,0.004756686612354066,0.003090661800872807,0.0006245446231942786,0.0010736094435246368,-0.012393606983361227,-0.015980916200093898,-0.010399086652589595
2000-05-16,-0.009507748798354768,-0.010494799469531357,0.002733985116803339,-0.008090241217557304,-0.00814966374570536,-0.0016108467138499782,0.009556068524464445,0.009896796265019603,0.007181457830136573
2000-05-17,-0.009044844366736887,-0.005856142376532092,0.001000591341952628,-0.0027691260339351986,-0.008216626865451104,0.006761532036520745,0.010441699761699397,0.010977202940863684,0.007021774489384569
2000-05-18,-0.006335818449085748,-0.0011352634028403696,-0.005012998694785331,-0.0059099772226889336,-0.017284117462881943,0.0055224865060981565,-0.00011478420581945148,-0.0024217048848171885,-0.0011180037743869775
2000-05-19,0.003228502665122951,-0.004151328358879436,-0.005589422166269564,0.0020898649194592833,-0.014526000673259043,-0.0028572397258166404,0.006065479799641449,0.005478630216741998,0.002093878072489286
2000-05-22,0.008301558550414478,0.003616640470188559,-0.01276140861945052,0.0020855064910213494,0.005879167723535139,-0.002265006630852162,-0.011937014052266548,-0.005456786855484896,0.002921921888388912
2000-05-23,0.009107431141077746,-0.0013379718346009373,-0.0013969734518672894,0.003466207976486224,0.005197066699649255,0.006117040350568703,5.773172070988597e-05,0.0008842553999932612,-0.0009946591950287242
2000-05-24,-0.0029535655666995536,-0.009145995159600295,0.0062247611223966715,-0.008688151957637946,-0.008241209080877443,0.0023173446990930047,-0.0027748890507591772,-2.1824054473817966e-05,-0.0013097011749008125
2000-05-25,0.0004381161077746526,-6.756072022295889e-05,0.0002778163651706578,0.0031364374901303727,-0.0037089602897806273,0.001453872843986348,0.0035827833759641825,0.002169162780113698,0.0019152637177368703
2000-05-26,0.022628584223162593,0.008476907596051075,-0.0013898542890542487,0.00034788659248052856,0.005449604767564731,-0.004965089144723711,-0.011195337208713907,-0.009419221916491693,-0.007988233847694204
2000-05-29,-0.0005354179064568643,6.69904538851962e-05,-0.0043674278407426215,0.0008691873645869652,0.0026052989117631986,-0.0023255051840975205,-0.009966080845949743,-0.010730155385993978,-0.008217350722714123
2000-05-30,0.00789505861303337,0.007607644299223393,-0.002891118824244643,0.008305983034625375,0.0019495294813167696,0.0025245827918419783,-0.0014740134150816875,-0.0009448066905979324,7.690575203911365e-05
2000-05-31,-0.0031931905791549586,-0.0015968067265191288,0.00800004266707699,-0.005356384296846817,-0.003251330489635884,-0.0004645760826879064,0.0003539614219011389,-0.0027728766019867734,-0.006613489119861704
2000-06-01,-0.00031988058064515157,6.658454575153572e-05,0.00968151031769704,-0.004862809165701476,-0.0023910455908430217,-0.0063263954217525065,-0.0012984715275364822,-0.0013502431930847436,-0.00686906584300484
2000-06-02,0.012294802462173376,0.007231265132712605,0.0011005136840722685,0.013316236543675308,0.018543006510283067,-0.0030107405741874316,-0.0022467933533724116,-0.0004355911543352242,-0.0003118352644131406
2000-06-05,0.00010533522946484103,0.004748096496074383,-0.007359738832080076,0.004627654157879024,0.009567416446782606,-0.008613781388703778,-0.011130736029663635,-0.016524274817254714,-0.013614654615633714
2000-06-06,0.010790529506364326,0.007406712980839836,-0.006205734730738044,0.010884461198423234,0.005696818867156228,0.00013516253315160043,-0.0028771823480613357,-0.003572651427773632,-0.0032685496507203204
2000-06-07,0.003536512943236557,-0.0015031208920996963,-0.01318700428195374,0.004388192695667481,0.004827378458428622,0.0008781114414764257,-0.011167230408522966,-0.009977458983776444,-0.008658259758159481
2000-06-08,0.007138822930609912,-0.003603607503298578,-0.0001883061864145219,-0.000505348279936646,-0.006722714394876705,0.00020253164626188314,-0.00036427661139870615,0.005087082574129376,0.00286404002320495
2000-06-09,-0.013701688301061207,-0.0069158846374077765,0.007317792295265413,-0.00727152946124765,-0.010595564266592583,-0.001959526286656965,0.0041207184718088374,0.005858756044538893,0.004093519770615117
2000-06-12,-0.0008364701449660242,0.0008588511742539384,0.002054347533597678,0.004572017108204207,0.004463818656589069,-0.0012859126674667487,-0.002603773913451901,-0.0031935062155219462,-0.005073900829748457
2000-06-13,0.00708779285751563,0.00237451467020372,-0.001867414174795634,0.012591453185883505,0.003810334838690199,0.0009476748830819504,-0.005776672292029161,-0.00588904212250263,-0.005317610348530621
2000-06-14,0.0022823954300690147,-0.0040929552781514,0.0014008874576800778,0.007148230919817644,0.006738286182054409,-0.004543458804245726,-0.0030538104719551318,-0.006814395348362368,-0.01104537712633169
2000-06-15,-0.005611570373446374,0.0015203096427319762,-0.0040211397522726955,0.00016563147035786319,-0.003363467539180598,0.0042727861811288625,0.006523816693272344,0.001988003290001039,0.00506511710366242
2000-06-16,0.006440242473901993,0.0027702675852737113,-0.0012188834662678616,0.009724015641032091,0.009848167598283109,-0.00033844383847608794,-0.0010336546689948545,-0.000323359243385557,0.001406275446730998
2000-06-19,0.0033078384513246933,-0.000856643985041039,-0.0007508212459708119,-0.003614857699066887,-0.0014606158047956175,-0.005430737670172714,-0.007694694454154327,-0.0023590644071478373,-0.002352589508949343
2000-06-20,-0.007978076818995677,0.0019757646047887656,-0.005743624847713846,-0.0016474468305986978,-0.0025088869526473934,0.0017682267936857676,0.0021433609969169765,0.0006018588359779642,0.00048480931783467796
2000-06-21,-0.006994130499974334,-0.001316742569602014,-0.0022688608711911584,-0.004793001490411064,-0.00377517226885149,0.002171995695389395,0.004577505017525907,0.009030550790530167,0.00767934614127741
2000-06-22,-0.007465467615214771,-0.001516400488367764,9.463871676995694e-05,-0.0018240615288837025,-0.0010511932009712455,0.001558213112951623,0.008609766396723895,0.005967778086480191,0.014303825454990093
2000-06-23,-0.005078838554476793,-0.0013204808468320617,-0.007313515050688224,-0.007664149477951465,-0.008025386262877632,0.004188346324049519,0.002171029679176817,0.002697797298136795,0.0012297834761949566
2000-06-26,-0.0034002795485846213,-0.006562181769339259,0.008353950235582275,-0.0003345600566501128,0.0004239983103587752,0.004305132439718196,0.0027071756644905243,-0.0004889336227891228,0.008901719563748856
2000-06-27,0.007845672135934373,0.002523912073065959,0.0011337869695271507,0.007998709534601578,0.004230124751110398,-0.0039681257300951955,-0.007719717488034905,-0.0031667946179223527,-0.0006595753244935665
2000-06-28,-0.00031687351730677604,0.0045666712937726395,-0.0010392556086777915,0.001989720437570397,-0.002324353925494349,0.001346892250220999,-0.0018786176479174688,-0.006191615918678561,-0.002227883034070288
2000-06-29,0.007157925298577721,0.0040856728992231806,-0.0025554885896239554,0.0019857693104879948,-0.004877541214773573,-0.0016164885314252087,0.0018180721328079907,-0.0015855329217462355,-0.0026260872946659575
2000-06-30,0.006794569598765891,0.0001315183798831221,0.008117080905112317,-0.003477688360528086,0.0012746974320005933,0.0006738544729379403,-0.008085396185717408,-0.011367372465536096,-0.004945402359125328
2000-07-03,-0.005536707797695023,-0.0013159628165719806,0.0007517384304396302,-0.0016603025563955986,-0.0023381879076477263,-0.002022927190194479,0.0007931908039647273,0.003401778473055561,-0.0008586406890516152
2000-07-04,-0.002412293371795826,-0.0019771969797185984,0.0006573078784954944,-0.0028288562004776807,-0.005120557380028257,0.0028982597040858593,0.000914439055399674,0.0024079102185545764,0.0011973749552609547
2000-07-05,0.005027768001860361,0.0003957522642509814,0.006176325080321732,-0.0023356700641607997,-0.004502097860550447,0.004231175928670061,-0.004274554627843596,-0.004322163867353623,-0.0007001773315669091
2000-07-06,0.0025044362458938943,-0.0008576612763900315,0.002980905793708466,-0.0109162222638155,-0.005818354955237415,-0.00040219869157265276,-0.003248646701534963,0.0013809512189078,0.005037112795314602
2000-07-07,-0.00784728065638935,0.0010554786915616399,0.00408429046367953,-0.0005067139708114787,-0.0019469989925589015,-0.003425235895229195,0.0019627091678487973,0.0012748156141393352,0.0033328314443616947
2000-07-10,0.003565066164496228,0.0017785980117699385,-0.00037061058517373624,0.005895746884996722,0.0045371148373030135,-0.002559785836954709,-0.00202410594453728,-0.0040502565015771985,-0.0013003903002832828
2000-07-11,0.0010461346283081943,-0.0011853804483169528,-0.006881187650736642,-0.0042076978683540656,-0.0036713139174175957,-0.0010122482896923746,0.0031876444572627727,0.0014989980438100403,-0.0028870747719516032
2000-07-12,-0.0037712175430793665,0.0004611482673376188,0.011872878547977805,-0.00202600103067363,-0.002165909445376424,0.0013494368149897795,0.012649928461020699,0.006942704520323417,0.0015288288329147193
2000-07-13,-0.010656919638985698,-0.007271317071658512,-0.0006456671349157617,-0.0005071422642715095,0.0036792596423208535,-6.742860998459888e-05,0.005183857298690642,0.007822006859171449,0.006047389503224032
2000-07-14,-0.003932619193841781,-0.0015270726335074314,0.0002767655352329257,-0.00746778759028055,-0.0021626306006651275,0.0017516679005639135,-0.0020462212243155253,-1.1441320328486881e-05,0.00042418289616197313
2000-07-17,0.0009580074179928455,-0.0015959572479156692,0.003499082759790717,0.003910572015771385,0.0017304784763941816,6.731060481118822e-05,-0.00024100741214438948,0.001965984539590515,0.0004351585886963605
2000-07-18,-0.0034104264111708277,-0.0017318328447589182,-0.003406844600799097,-0.0015284031165851975,-0.0032471075180499076,-0.0022911061234932584,0.011384185260060353,0.009523556802739641,0.01382602397875532
2000-07-19,-0.011272866168433246,-0.0010672359604226855,-0.0004612758972886155,-0.00921980237679021,-0.004999466994116242,-0.0031757856347837676,0.004576939068485553,0.005380693293730587,0.004347451077098441
2000-07-20,0.008921432848965904,0.01035728286751536,-0.0008308331888029485,0.0025695945616308613,0.010405469996627392,0.001285042955234128,-0.0016025168874460594,0.001146840692372031,0.00209013935572111
